record_id,title,authors,year,doi,url,full_text_decision,exclusion_reason,exclusion_reason_detail,notes
R15EF22174A64,Financial insecurity among sanitation workers and its impacts on safe service reliability: a case study of the Arusha depot manual emptying group,Kimwaga R.; Magambo H.; Ndezi T.,2026,10.2166/washdev.2026.007,https://www.scopus.com/pages/publications/105046847110?origin=resultslist,exclude,E02,"Mixed-methods case study (financial diaries, interviews, FGDs) of the Arusha Depot Group manual pit-emptiers in Tanzania. Population/exposure is sanitation WORKERS' financial insecurity (income volatility, informal employment, lack of social protection); outcome is service reliability as mediated by worker behavior (client prioritization, delayed response, p.640-641). Households appear only as the workers' own dependents/expenditure burden, not as the population accessing a service via a legal/administrative pathway. Does not map onto this review's household/applicant unit of analysis or outcome hierarchy (PROJECT_SPEC.md sec7) -- it is a labor-economics study of the supply side of informal sanitation service delivery, not household legal/administrative access.",
R1B34F60D5F79,"Assessing urban water security in Awash River Basin, Addis Ababa, and its surrounding towns using Integrated Urban Water S ecurity Index",Legass A.M.; Alamirew T.; Gebrehiwot S.G.; Haro-Monteagudo D.; Tsegaye L.; Begashaw G.B.,2026,10.1007/s43621-025-02575-x,https://www.scopus.com/pages/publications/105031933820?origin=resultslist,exclude,E06,"Composite water security index study (IUWSI/DECS framework) dominated by hydrology, water-quality chemistry (arsenic, E. coli, BOD, turbidity), GIS spatial mapping, and CMIP6 climate modeling. 'Governance' appears only as a single household-survey satisfaction item (71.3% dissatisfied with AAWSA, sec4.4/Appendix A) and generic policy-recommendation language (transboundary governance, kebele forums); no legal, administrative, or institutional access mechanism is analyzed as an exposure variable. Falls under exclusion criteria 2-4 (engineering/water-quality/hydrology study without substantive governance or access analysis).",
R441952AE11D2,"Co-Creating an Intersectional Water Justice Toolkit and Documentary in Cape Town, South Africa",Puvaneyshwaran D.; Logie C.H.; Van Borek S.; Abrams A.; Grootboom L.; MacKenzie F.; Taing L.; Perez-Brumer A.; Gittings L.,2026,10.1177/15248399261421596,https://www.scopus.com/pages/publications/105030064583?origin=resultslist,exclude,E05,"Published under Health Promotion Practice's 'Resources, Frameworks, and Perspectives' section -- describes the co-design and components of an advocacy toolkit and 17-min documentary film ('Water Justice Alliance-Building Toolkit'), built from 10 walk-along interviews, 5 focus groups, and 2 alliance-building workshops with activists across five social movements. No outcome relevant to access, connection, service availability, reliability, quantity, affordability, or exclusion is measured or reported (INCLUSION_EXCLUSION.md criterion 4) -- the article reports on toolkit/film development and components, not empirical findings about water access determinants. A knowledge-mobilization/practice resource, not an empirical access study.",
R50C907E99BA5,Effectiveness of emergency WASH strategies in disaster-prone areas of Africa: a systematic review,Chirwa E.; Mwalwanda A.; Soko M.; Mbakaya B.C.,2026,10.2166/washdev.2026.166,https://www.scopus.com/pages/publications/105046841709?origin=resultslist,exclude,E04,"Systematic review (PROSPERO CRD42024628289) of the effectiveness of emergency WASH/sanitation interventions (latrines, water treatment, chlorine sprayers) on HEALTH outcomes (cholera/disease prevention) during disasters in Africa (6 included studies). Outcome is disease incidence/health impact, not access, connection, service availability, reliability, quantity, affordability, or exclusion (PROJECT_SPEC.md sec7). No legal, administrative, institutional, or governance factor is examined as an exposure -- 'policy' appears only generically in implications-for-practice language, not as an analyzed mechanism. Wrong outcome relative to this review's hierarchy.",
R4F8CFC42FFE1,Responsible leadership and sustainability performance of health and sanitation projects: the mediating role of resilience,Kyambade M.; Mwesigwa R.; Alinda K.; Tumwine S.; Lwanga F.,2026,10.3389/frsus.2026.1838166,https://www.scopus.com/pages/publications/105044543819?origin=resultslist,exclude,E02,"Cross-sectional PLS-SEM survey (n=520 respondents: project managers, engineers, public health officers, M&E staff, procurement officers, beneficiary reps) across 86 health/sanitation PROJECTS in Central Uganda. Exposure is 'responsible leadership' style; mediator is organizational resilience (shock absorption, redundancy, adaptability); outcome is 'sustainability performance' (triple bottom line: economic/social/environmental viability of the PROJECT). Population is project staff/implementers, not households/applicants; outcome is organizational/project performance, not household connection, access, reliability, or affordability (PROJECT_SPEC.md sec7). No legal, administrative, or regulatory access mechanism is examined -- this is organizational-behavior/leadership scholarship, not a legal-administrative access study.",
R4BBBD030011B,Water for All: A Strategic Assessment of Drinking Water Management at Cox's Bazar of Bangladesh in the Light of SDGs,Molla M.H.; Chowdhury M.A.T.; Muhibbullah M.,2026,10.1002/sd.70770,https://www.scopus.com/pages/publications/105029533073?origin=resultslist,exclude,E01,"Stakeholder-perception SDG-alignment scorecard (Likert-scale agreement scores on 20 targets across 6 SDGs -- climate, urban resilience, marine, biodiversity, health, water/sanitation) plus a technical municipal water supply-demand gap calculation. Community participation (Target 6.b) is one of 20 equally-weighted Likert items, not an analyzed legal/administrative access mechanism with a measured connection/access outcome; administrative/bureaucratic/political barriers appear only as a minor category (~8% combined) in a household 'key challenges' figure dominated by budget/technical/salinity factors. No specific legal, administrative, institutional, or regulatory mechanism is traced against a household-level access outcome -- this is a needs-assessment/SDG-scorecard study, not a legal-administrative access study.",
R26FD0045CAAA,Exploring the role of institutional governance in enhancing sustainability performance of health and sanitation projects in Uganda: a qualitative inquiry,Kyambade M.; Mwesigwa R.; Alinda K.; Tumwine S.; Lwanga F.,2026,10.1108/SRJ-11-2025-1179,https://www.scopus.com/pages/publications/105040955670?origin=resultslist,exclude,E02,"Qualitative institutional-theory inquiry (21 interviews with policymakers, health officers, and project managers) into how governance (policies, regulatory frameworks, organizational structures) shapes the 'sustainability performance' (economic/social/environmental continuity beyond donor funding) of health/sanitation PROJECTS in Uganda. Population is project-level stakeholders/implementers, not households/applicants; outcome is organizational/project continuity and legitimacy (institutional isomorphism framing), not household connection, access, reliability, or affordability (PROJECT_SPEC.md sec7). Same scope issue as the related R4F8CFC42FFE1 (Kyambade et al., responsible leadership) already excluded from this same author cluster -- this is donor-project governance/organizational-sustainability scholarship, not a household legal-administrative access study.",
R8AC9D969EC05,"The Agency, Resources, and Institutional Structures for Sanitation-related Empowerment (ARISE) scales: Psychometric evaluation across eight cities in Asia and Africa",Sinharoy S.S.; Xia D.; Patrick M.; McManus S.; Chipungu J.; Reddy Y.M.; Ahmed T.; Mink T.; Pan Y.; Bhan T.; Conrad A.; Caruso B.A.,2026,10.1371/journal.pwat.0000555,https://www.scopus.com/pages/publications/105041050739?origin=resultslist,exclude,E04,"Psychometric scale-validation study (EFA/CFA, measurement invariance, composite reliability, test-retest reliability) of the ARISE scales measuring 16 sub-domains of women's sanitation-related empowerment (agency, resources, institutional structures as social/psychological constructs) across 5,586 women in 8 cities. The outcome measured is scale psychometric performance, not household connection, access, reliability, quantity, or affordability (PROJECT_SPEC.md sec7). 'Institutional structures' here denotes a perceived-norms empowerment sub-construct, not a specific legal/administrative/regulatory access mechanism. An instrument-development/methods paper, not an empirical access study. Related ARISE cluster papers already in the pool (RACC1A9A71A20 development/validation, RB76A3B41BBBF protocol, R3A595AC61767 mental well-being) likely share this issue and are not yet screened; R6AC58735B46B (the underlying systematic review/qualitative metasynthesis feeding the ARISE framework) may differ and warrants separate assessment.",
R5E653CCC67DF,Does Economic Growth Drive Equitable Water and Sanitation Access? Assessing Inequality Reduction Across 64 Nations,García-López M.; López-Ruiz S.; Cuadrado-Quesada G.,2026,10.1002/sd.70894,https://www.scopus.com/pages/publications/105032480418?origin=resultslist,exclude,E02,"Cross-country econometric panel study (OLS/2SLS/SURE) of 64 nations testing whether GDP-per-capita growth reduces inequality in aggregate JMP basic water/sanitation access rates (by income quintile and urban/rural), with Gini, inflation, water-use efficiency, schooling, economic complexity, and a generic 'governance effectiveness' index (a World-Bank-style macro governance-quality score) as covariates. Unit of analysis is the country (n=64), not the household; outcome is national/urban/rural aggregate access-rate inequality (standard deviation across quintiles), not an individual household's connection/access/reliability/affordability status. 'Governance effectiveness' is a generic macro-governance quality index, not a specific legal/administrative access mechanism mapping onto this review's mechanism framework (ELIGIBILITY/BURDEN/DISCRETION_ACCOMMODATION/ENFORCEMENT, PROJECT_SPEC.md sec6). Core research question is macroeconomic (growth-inequality nexus), not administrative-law/legal-mechanism. Borderline given the paper's explicit finding that governance effectiveness outpredicts income inequality -- flagged for second-reviewer attention.",
R2D6E5154CE63,Enablers and Obstacles in Integrated Water Resources Management (IWRM) Implementation and Their Contributions to Sustainable Territorial Development,Gallegos A.; Grigg N.S.; Llano W.,2026,10.3390/land15020270,https://www.scopus.com/pages/publications/105031510634?origin=resultslist,exclude,E02,"PRISMA systematic review of 375 empirical articles on Integrated Water Resources Management (IWRM) implementation enablers/obstacles, coded at basin, sub-basin, transboundary, urban, and national scales, linked to 'Sustainable Territorial Development' outcomes (economic productivity, ecosystem integrity, governance legitimacy). Unit of analysis throughout is the IWRM implementation case/institution/basin, not the household -- no household-level connection, access, reliability, or affordability outcome is examined anywhere in the review (PROJECT_SPEC.md sec7). Institutional/legal/regulatory frameworks are discussed as one of ten enabler categories (25% prevalence), but always as a driver of basin-scale resource-management effectiveness, not household service access. Falls under INCLUSION_EXCLUSION.md exclusion criterion 7 (water-resource studies unrelated to household or community service access).",
R2CE360B61BBF,Water Security in Fragile States: Mapping Governance and Water Access in Libya,Ellinport B.; Galaitsi S.E.; Pavur G.; Baher A.; Marcellin M.C.; Lambert J.H.; Trump B.D.; Linkov I.,2026,10.1111/risa.70255,https://www.scopus.com/pages/publications/105038164644?origin=resultslist,exclude,E06,"GIS-based composite water security index (natural-availability axis + infrastructure-investment axis) across Libya's 22 districts, built entirely from secondary/aggregated data (precipitation, desalination/dam/wastewater-plant capacity, GMMR network reliance %, electricity access) -- no primary household survey or interview data was collected by the authors. 'Governance' functions as thematic framing (fragile state legitimacy, infrastructure investment as a proxy for 'trust in government') rather than a specific legal/administrative access mechanism (eligibility, connection procedure, enforcement) examined against measured household-level access variation. This is a risk-analysis/systems-engineering framework paper for prioritizing infrastructure investment, comparable in structure to the already-excluded Legass et al. Awash River Basin composite index (R1B34F60D5F79).",
R56D354E5DEA0,"REVISITING: Off-grid, the New Water Supply Solution",Gaudry A.; Colon M.; Baron C.,2026,10.4324/9781003745532-20,https://www.scopus.com/pages/publications/105045835192?origin=resultslist,exclude,E05,"Narrative/critical policy book chapter (edited-volume format with 'Further Readings'/'Selected References' sections) synthesizing existing secondary literature and World Bank reports on 'off-grid' water solutions -- discusses regulatory challenges, governance fragmentation, and equity concerns narratively via illustrative case citations (Dakar, Bandung, Cambodia, Cochabamba, Dar es Salaam, Kolkata), but presents no primary empirical data of its own and no systematic review methodology (one informal conference-sideline interview footnote is not a research method). Does not satisfy INCLUSION_EXCLUSION.md criterion 3 (empirical evidence or systematic empirical synthesis) as a standalone study.",
R95DC2064DB92,Drinking Water Quality Regulations: A Contrast Between Germany and Latin America,Vogelmann E.S.; Prevedello J.; Tiruneh G.A.,2026,10.1002/tqem.70278,https://www.scopus.com/pages/publications/105027110667?origin=resultslist,exclude,E04,"Comparative documentary/doctrinal analysis of drinking-water QUALITY regulations (chemical/microbiological Maximum Allowable Values -- E. coli, turbidity, fluoride, nitrate, arsenic, lead, microcystin-LR, Water Safety Plan adoption) across Latin American countries, Mexico, Cuba, and Germany/EU. Unit of analysis is the national legal/regulatory text (de jure standards), not households; outcome is regulatory stringency/content divergence, not household connection, access, reliability, or affordability (PROJECT_SPEC.md sec7). No household-level empirical access data. Governance/institutional-capacity theory (multilevel governance) is used only to explain WHY regulatory stringency differs across countries, not as a mechanism examined against a household access outcome. Matches exclusion criteria 1 (doctrinal/comparative-law analysis without empirical access evidence) and 3 (water-quality study, not access).",
RF626146EFA5E,"Institutional trust as a critical determinant of households’ willingness to pay for improved water services in Leku Town, Ethiopia",Dumo W.M.,2026,10.1007/s43621-026-03655-2,https://www.scopus.com/pages/publications/105046965376?origin=resultslist,exclude,E04,"Cross-sectional contingent valuation survey (n=193 households, binary logistic regression) of willingness to pay (WTP) for improved water services in Leku Town, Ethiopia. 'Institutional trust' and 'service satisfaction' are operationalized as attitudinal/perceptual survey items (attitude toward the water provider, satisfaction with service timing), not a specific legal, administrative, or regulatory access mechanism (eligibility, connection procedure, licensing, enforcement) examined empirically. Outcome is hypothetical WTP (a demand-economics/contingent-valuation construct used for tariff design), not household connection, access, reliability, or actual affordability/expenditure burden (PROJECT_SPEC.md sec7) -- 'Do not pool these simply because they all use the word access.' A related Nepal WTP study (R4D38A1953C24, Dhanusk et al.) is also in the pool and likely shares this issue; not yet screened.",
R0CC90B1F80FC,"Water, Sanitation and Health: The World Bank's Financing of Sustainable Development Goal 6",Martínez-Gómez C.; Gallego-Valero L.; Moral-Pajares E.,2026,10.1002/sd.71348,https://www.scopus.com/pages/publications/105042092217?origin=resultslist,exclude,E02,"Descriptive-comparative macro analysis of 546 World Bank water/sanitation financing projects (2000-2022) using secondary data (World Bank project records, WHO access-indicator percentages, a Government Effectiveness index, child mortality rates). Unit of analysis is the country/project, not the household; outcome is aggregate national financing allocation and country-level access-percentage improvement, not an individual household's connection/access/reliability/affordability status (PROJECT_SPEC.md sec7). 'Governance conditions' is a generic macro Government Effectiveness index limiting country borrowing capacity, not a specific legal/administrative mechanism examined against household-level access variation -- structurally comparable to the already-excluded García-López et al. (R5E653CCC67DF) and Gallegos et al. (R2D6E5154CE63) cross-country/macro analyses.",
R762C6673156D,"Knowledge, economic, and WASH challenges affecting menstrual health and hygiene among nursing students in Bangladesh using a mixed-methods approach",Zaman M.N.U.; Sai A.; Yamauchi T.,2026,10.1038/s41598-026-41531-1,https://www.scopus.com/pages/publications/105036328591?origin=resultslist,exclude,E02,"Mixed-methods study (n=370 survey + 6 FGDs) of menstrual health and hygiene (MHH) among nursing/midwifery students across seven government colleges in Bangladesh. Population is nursing students in institutional educational settings, not households/applicants seeking water or sanitation service connection. Outcome variables are MHH indicators (adequate menstrual materials, WASH facility adequacy for menstrual management, menstrual knowledge, health impact, social support, discomfort) -- WASH facility adequacy is one of six outcomes and concerns campus-level menstrual-management conditions, not household connection, access, reliability, or affordability (PROJECT_SPEC.md sec7). No legal, administrative, institutional, or regulatory water/sanitation access mechanism is examined; policy context (2016 National Curriculum, Water and Sanitation Sector Development Plan) appears only as background, not as an analyzed exposure.",
R04E51ED20A4A,"Hydro-citizenship revisited: water, belonging, and the politics of adaptation in rough neighbourhoods in the Global South",Bhanye J.,2026,10.1007/s10113-026-02609-8,https://www.scopus.com/pages/publications/105039894021?origin=resultslist,exclude,E09,"Theoretical/conceptual 'Short Communication' re-theorizing 'hydro-citizenship' through political ecology and Southern urban theory, drawing loosely on ~2 years of the author's own ethnographic engagement (field visits, walk-alongs, community workshops) in Cape Town flood-prone settlements, illustrated with secondary examples from Dhaka, Nairobi, Jakarta, and Lagos. The paper's own empirical grounding concerns flood-response practices (trench digging, WhatsApp alerts, clean-ups), not water/sanitation service access specifically; water/sanitation-specific barriers (intermittent supply, illegal-connection policing, metering/affordability) are named in a single passage citing another source (Mgwele et al. 2024, already in this pool as R10949E2F3E33 and worth screening directly) rather than the author's own data. Does not provide enough information to identify a specific water/sanitation population, exposure, and outcome per INCLUSION_EXCLUSION.md criterion 5 -- borderline given genuine ethnographic grounding on the broader adaptation-citizenship theme; flagged for second-reviewer attention.",
RED3F7820C545,"‘No Human Entry’ on Paper: Outsourcing Labour, Implementation Gaps, and Everyday Illegality of Manual Scavenging in India",Raj N.; Tiwari M.,2026,10.1163/24714607-bja10200,https://www.scopus.com/pages/publications/105030237586?origin=resultslist,exclude,E02,"Secondary-source analysis (legislation, court rulings, surveys, reports, media accounts) of the persistence of manual scavenging in India despite the MS Acts of 1993/2013, using Braverman's labour process theory and Burawoy's manufacturing consent to explain caste-based occupational exploitation of Dalit sanitation WORKERS. Population/exposure is manual scavengers' labor conditions (informal contracting, deskilling, bureaucratic outsourcing, rebranding as 'Safai Mitras'); outcome is persistence of exploitative sanitation labor and caste oppression, not household water/sanitation SERVICE access, connection, reliability, or affordability (PROJECT_SPEC.md sec7). Legal/enforcement analysis (MS Act, Supreme Court rulings in Safai Karmachari Andolan v. Union of India and Dr. Balram Singh v. Union of India) is substantively examined but directed at labor-rights/occupational-safety enforcement for sanitation workers, not household access to a sanitation service -- same population mismatch as the already-excluded Kimwaga et al. (R15EF22174A64, Arusha sanitation workers).",
RC6DEB4E16C5E,Optimal water tariffs and trade-offs: a multi-objective analysis of municipalities in Pernambuco; [Tarifas ótimas de água e compensações: uma análise multiobjetivo dos municípios de Pernambuco],De Lima e Silva A.; De Lima e Silva Y.C.; Alcoforado de Moraes M.M.G.,2026,10.1590/2318-0331.312620250186,https://www.scopus.com/pages/publications/105045389486?origin=resultslist,exclude,E04,"Multi-objective optimization model (nonlinear programming solved via GAMS/CONOPT, 3,444 equations/4,131 variables) generating a Pareto frontier of optimal water tariffs across 172 municipalities in Pernambuco, Brazil, balancing utility revenue against a modeled affordability constraint (household income by consumer category from the 2010 IBGE Census). Unit of analysis is the municipality/consumer-category aggregate, not the household; outcome is a normative/prescriptive tariff-design solution set (simulated trade-offs), not an observed household connection, access, reliability, or affordability outcome (PROJECT_SPEC.md sec7). References to regulatory context (State Law No. 12,427/2003, national sanitation targets) are background, not an empirically examined legal/administrative access mechanism. This is an operations-research/economic-modeling paper for tariff policy design, not an empirical access study.",
R509C5189DCA1,Institutional conflicts of interest in regional water management: a case study of the water supply in the Taipei metropolitan area,Chen C.-Y.; Cai Y.-S.; Hung Y.-J.; You G.J.-Y.,2026,10.1186/s40562-026-00498-7,https://www.scopus.com/pages/publications/105045263697?origin=resultslist,exclude,E06,"Deterministic WEAP scenario-based hydro-economic simulation of the Taipei metropolitan multi-reservoir water supply system. Exposure/outcome are utility-level pricing, inter-basin transfer-payment mechanisms, and system-wide social loss/shortage under hydrological stress scenarios -- an engineering/economic optimization study, not an empirical household-level access study. Household affordability burden is raised only as a policy-implications discussion point in the conclusion, not measured as data or an outcome variable.",
RBEE4CD60D4E0,"Governance, structure, and access: a Bayesian hierarchical analysis of water, sanitation, and hygiene in South Asia",Azimi M.N.; Rahman M.M.,2026,10.1186/s12992-026-01219-7,https://www.scopus.com/pages/publications/105046524940?origin=resultslist,exclude,E02,"Country-level panel analysis (Bayesian hierarchical linear model, 8 South Asian countries, 2000-2024, World Development Indicators data); unit of analysis is the country, not the household. 'Governance' is a composite autoencoder-derived index built from six generic Worldwide Governance Indicators dimensions (voice/accountability, regulatory quality, political stability, control of corruption, government effectiveness, rule of law), not a specific legal/administrative access mechanism (eligibility, burden, discretion, or enforcement) tied to household-level outcomes. Same cross-country composite-governance-index pattern as the earlier-excluded García-López (R5E653CCC67DF) and Gallegos (R2D6E5154CE63) papers.",
R5FB1EE86B250,Resilience and Sustainability Performance of Health and Sanitation Projects in Uganda,Kyambade M.; Mwesigwa R.; Alinda K.; Tumwine S.; Lwanga F.,2026,10.1002/sd.71483,https://www.scopus.com/pages/publications/105045355394?origin=resultslist,exclude,E02,"PLS-SEM survey (n=520 stakeholders: project staff, procurement/technical officers, regulatory officials, beneficiary reps) across 86 health/sanitation projects in Uganda; exposure is organizational resilience (shock absorption, adaptability, redundancy, learning/innovation), outcome is project-level 'sustainability performance' (economic efficiency, social outcomes, environmental management) -- not household-level legal/administrative water/sanitation access. Third paper in the Kyambade et al. project-management cluster (see also R4F8CFC42FFE1, R26FD0045CAAA), same wrong-population/wrong-outcome issue.",
R6E8BD60B13E0,A Systematic Overview of Institutional Pathways and Constraints in the Integration of Local and Indigenous Knowledge into Water Resource Policy: An African Perspective,Ngubane Z.; Aliyu Yaro N.S.; Ziqubu S.M.; Adedeji J.A.,2026,10.3390/w18070827,https://www.scopus.com/pages/publications/105035861114?origin=resultslist,exclude,E02,"Explicitly interpretive/conceptual thematic synthesis of 30 studies (authors state they do not follow formal PRISMA methodology); unit of analysis is institutional/governance systems (rhetorical recognition, legal marginalisation, participatory/co-management frameworks, state-led authority) across Africa generally, not households. No household-level water/sanitation access, connection, reliability, affordability, or administrative outcome is measured or synthesized anywhere. Same no-household-outcome pattern as the earlier-excluded Gallegos IWRM review (R2D6E5154CE63) and García-López cross-country panel (R5E653CCC67DF).",
R4B355EE5D4C7,"Examining awareness, implementation, and challenges of sustainable development goal 6 in rural Osun State, Nigeria",Ogunbode T.O.; Awolola V.O.,2026,10.1038/s41598-025-23154-0,https://www.scopus.com/pages/publications/105027005934?origin=resultslist,exclude,E04,"Household survey (n=310, 31 rural communities, Osun State, Nigeria) whose measured outcome, via factor analysis, is respondents' 'awareness of SDG 6' -- not a formal connection, effective/economic access, or administrative access outcome. Exposure factors identified (cultural beliefs about water as a communal resource, poverty, poor road connectivity, poor women's empowerment programming) drive awareness, not a legal/administrative access mechanism. Descriptive statistics on MDG-era borehole presence/functionality by community are purely infrastructure-maintenance data (non-functional due to poor maintenance/lack of technical expertise), with no eligibility, application, discretion, or enforcement process analyzed as an exposure variable.",
R11D29B8648A9,"Barriers to water, sanitation, and hygiene (WASH) cluster coordination during emergencies in sub-Saharan Africa: A scoping review",Yimenu A.A.; Gemechu M.T.; Shimber E.T.; Ndugga P.,2026,10.1371/journal.pwat.0000434,https://www.scopus.com/pages/publications/105029053170?origin=resultslist,exclude,E02,"JBI scoping review (39 studies) of barriers to inter-agency WASH humanitarian cluster coordination in sub-Saharan Africa emergencies. Unit of analysis is the coordination cluster/humanitarian agency, not the household; outcomes are funding continuity, local capacity, monitoring/accountability systems, and coordination effectiveness -- no household-level access, connection, reliability, affordability, or administrative access outcome is synthesized anywhere. Same emergency-WASH-effectiveness pattern as the earlier-excluded Chirwa review (R50C907E99BA5), one level further removed (agency coordination rather than health outcomes).",
RF7BD856CF4EE,"Beyond access: WASH, public health, and sustainable development priorities in Africa—a narrative review",Elmi A.H.; Ibrahim R.K.,2026,10.1186/s41182-026-01059-6,https://www.scopus.com/pages/publications/105047812620?origin=resultslist,exclude,E02,"Explicitly a narrative review, not a systematic review -- authors state no formal quality appraisal or structured search strategy was undertaken and acknowledge this limits rigor. Continent-wide (Africa) thematic synthesis of WASH inequalities, public health burden, and generic governance/infrastructure/financing barriers, with no specific legal/administrative access mechanism analyzed and no household-level outcome data synthesized. Does not meet INCLUSION_EXCLUSION.md criterion 3's 'systematic empirical synthesis' standard; same no-household-outcome, too-broad-scope pattern as the earlier-excluded Ngubane LIK review (R6E8BD60B13E0) and Gallegos IWRM review (R2D6E5154CE63).",
RA8E99F31040E,A Qualitative Exploration of Social Sustainability Performance in Health and Sanitation Projects,Kyambade M.; Mwesigwa R.; Alinda K.; Tumwine S.; Lwanga F.,2026,10.1002/sd.71104,https://www.scopus.com/pages/publications/105036285951?origin=resultslist,exclude,E02,"Qualitative exploratory study (21 semi-structured interviews with community members, local council leaders, and project implementers) in central Uganda; outcome is 'social sustainability performance' of health/sanitation projects (meaningful participation, trust-building, perceived fairness, community-led maintenance, social cohesion), not household-level legal/administrative water/sanitation access. Fourth and final paper in the Kyambade et al. project-management cluster (see also R4F8CFC42FFE1, R26FD0045CAAA, R5FB1EE86B250), same wrong-population/wrong-outcome issue.",
R50B862640DE6,Drinking Water Supply Strategies for Archipelagic States: Scale-Constrained Systems and Off-Grid Solutions from Small Islands in Indonesia,Plamonia N.; Purnama R.A.; Novitasari Y.; Rosya E.; Mulyono H.; Firmansyah R.; Purwanta W.; Trisnoharjono D.B.; Nuridha A.; Mardiyana I.; Wati S.; Setiawan A.; Raharjo S.; Putri R.D.,2026,10.18280/ijsdp.210508,https://www.scopus.com/pages/publications/105044679717?origin=resultslist,exclude,E06,"Comparative mixed-evidence engineering/economic feasibility study (secondary data, limited field verification) of off-grid drinking water systems across 15 small Indonesian islands. Household cost/expenditure data exists, but the paper's own explicit research-question framing (RQ-2) concludes that 'service failure reflects structural scale incompatibility rather than institutional weakness' -- the authors deliberately reject an institutional/administrative explanation for the access gap in favor of a purely physical/hydrogeological/demographic scale-mismatch explanation. No legal/administrative mechanism (eligibility, burden, discretion, or enforcement) is analyzed as an exposure variable. Same engineering/technical-feasibility pattern as the earlier-excluded Legass, Ellinport, and Chen (Taipei WEAP) papers.",
R2ABF219B5CB4,"A review of the drivers and barriers influencing the impact of Water, Sanitation and Hygiene on attendance and retention of pupils in primary schools in developing countries",Adekunle E.; Ottoh F.; Osimen G.; Akinola A.,2026,10.3389/fpubh.2026.1804891,https://www.scopus.com/pages/publications/105048787127?origin=resultslist,exclude,E02,"Narrative review (Mini Review, not systematic; literature search 2015-2025) of drivers/barriers of WASH's impact on school attendance and retention of pupils in developing-country primary schools. Population is pupils/schools, not households; outcome is educational attendance/retention, not household-level water/sanitation access, connection, reliability, affordability, or administrative outcome. No legal/administrative access mechanism analyzed. Same wrong-population pattern as the earlier-excluded Zaman menstrual-health nursing-student study (R762C6673156D) and Sinharoy ARISE psychometrics study (R8AC9D969EC05); same non-systematic narrative-review pattern as Elmi & Ibrahim (RF7BD856CF4EE).",
RFED2F3383FAE,"Assessing disaster vulnerability in an informal settlement of Cape Town, South Africa, through the MOVE framework",Kunguma O.; Awah L.S.; Petersen I.; Lunga W.,2025,10.3389/fbuil.2025.1693836,https://www.scopus.com/pages/publications/105025576891?origin=resultslist,exclude,E04,"Mixed-methods disaster-vulnerability study (125-household survey, transect walks, field observations) applying the MOVE framework (exposure/susceptibility/resilience to floods and fires) in an informal settlement of Khayelitsha, Cape Town. Sanitation access (94% lacking private sanitation) is examined only as one susceptibility indicator among many (poverty, housing, unemployment, health, institutional capacity) within the disaster-vulnerability framework, not as the focal outcome. No specific legal/administrative water/sanitation access mechanism (eligibility, connection process, discretion, or enforcement) is analyzed as an exposure variable; the paper's outcome is disaster vulnerability, not household water/sanitation access.",
R989941A73A26,"The Economics of Household Water Access: A Review and Research Roadmap for ""Water for All""",Choumert-Nkolo J.; Phélinas P.,2025,10.1146/annurev-resource-121223-014639,https://www.scopus.com/pages/publications/105018605040?origin=resultslist,exclude,E05,"Invited Annual Review narrative synthesis (explicitly distinguished by the authors from prior 'systematic reviews and meta-analyses' on water access, with no defined search strategy or inclusion criteria of its own). The paper's contribution is a critique of water-access measurement metrics and a call to combine quantitative (RCT-dominated) and qualitative evaluation methods for water interventions -- a methodological/research-roadmap argument, not an empirical synthesis of legal/administrative access mechanisms. Governance, tenure, and legal barriers are mentioned only in brief, citation-driven passing references, never analyzed as a specific mechanism tied to a measured household-level outcome.",
R37F664A4E619,NAVIGATING INDIA’S LEGAL GOVERNANCE IN WATER SECTOR: A SCRUTINY INTO NATIONAL PERFORMANCE UNDER SDG FRAMEWORK FOR CLEAN AND WASTEWATER MANAGEMENT IN INDIA,Pegu K.; Samal K.P.,2025,10.4314/jsdlp.v16i4.10,https://www.scopus.com/pages/publications/105015467680?origin=resultslist,exclude,E05,"Pure doctrinal legal commentary (per INCLUSION_EXCLUSION.md exclusion criterion 1) analyzing India's legal/institutional water governance architecture (Jal Jeevan Mission, AMRUT, Swachh Bharat Mission Urban) against SDG 6 targets, without empirical household-level access evidence. The only primary empirical component is a groundwater-quality contamination case study of the Mancheswar industrial area (pH, hardness, TDS, heavy metals across three seasons) -- a water-quality science measurement, not household legal/administrative access data (no complaint, connection, eligibility, or enforcement outcome measured at the household level).",
RD81F8159F9D4,"The Effect of Climate Change on Menstrual Health: A Qualitative Study of Gabura Union, Shyamnagar, Satkhira, Bangladesh",Yasmin F.,2025,10.1002/hsr2.71579,https://www.scopus.com/pages/publications/105023308965?origin=resultslist,exclude,E04,"Qualitative study (24 in-depth interviews with women, 6 key informant interviews, 5 short interviews with men) in Gabura Union, coastal Bangladesh. Outcome is menstrual health (hygiene constraints, infections from saline water use, social stigma, menstrual irregularities from crop-loss-related malnutrition), not household-level water/sanitation access itself. Water scarcity/salinity intrusion is examined as a climate-health exposure, not a legal/administrative access mechanism; policy content is limited to generic discussion-section recommendations, not an empirically analyzed exposure variable. Same wrong-outcome pattern as the earlier-excluded Chirwa emergency-WASH review (health/disease outcome, R50C907E99BA5).",
